revision;totalFiles;nonJavaFiles;nonJavaEqualFiles;nonJavaMergedFiles;nonJavaFilesConfs;javaFiles;javaEqualFiles;javaMergedFiles;badParsedFiles;javaFilesConfsSS;javaFilesConfsUN;javaEqualConfs;mergeTime
/home/arthur/analysis/projects/java/revisions/rev_09cb418_cab09fa/rev_09cb418-cab09fa.revisions;414;268;0;268;0;146;86;13;47;7;16;6;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_1d7860a_8c6c7ed/rev_1d7860a-8c6c7ed.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_acd1b9a_e33e1d7/rev_acd1b9a-e33e1d7.revisions;343;197;0;197;0;146;145;1;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_567a6f2_4a3425c/rev_567a6f2-4a3425c.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_5a2c747_98cc52d/rev_5a2c747-98cc52d.revisions;835;586;0;586;0;249;249;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_acae1b1_1b7f44b/rev_acae1b1-1b7f44b.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9208c65_6c5af23/rev_9208c65-6c5af23.revisions;383;195;0;195;0;188;186;2;0;1;1;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b4a303a_9718653/rev_b4a303a-9718653.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_0b87172_2c541a0/rev_0b87172-2c541a0.revisions;392;269;0;269;0;123;123;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_5650d77_3cf5657/rev_5650d77-3cf5657.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f273c73_a43dd6b/rev_f273c73-a43dd6b.revisions;428;195;0;195;0;233;233;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ecda469_561fbe7/rev_ecda469-561fbe7.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_5d03cfb_04af301/rev_5d03cfb-04af301.revisions;413;269;0;269;0;144;118;3;23;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_d8d61a5_4838017/rev_d8d61a5-4838017.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_aed45bb_39082d1/rev_aed45bb-39082d1.revisions;432;195;0;195;0;237;234;3;0;0;5;0;0
/home/arthur/analysis/projects/okio/revisions/rev_77ce46b_be3fbe2/rev_77ce46b-be3fbe2.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_53e6287_5f2334a/rev_53e6287-5f2334a.revisions;398;270;0;270;0;128;119;4;5;0;9;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_febf030_ef59f70/rev_febf030-ef59f70.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7f58a0b_2a06c26/rev_7f58a0b-2a06c26.revisions;435;195;0;195;0;240;240;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_34ff743_9f126f1/rev_34ff743-9f126f1.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_6a231a5_e0957ee/rev_6a231a5-e0957ee.revisions;597;463;0;463;0;134;99;23;12;0;126;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_362f377_a748461/rev_362f377-a748461.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_fcc2138_02ea6f8/rev_fcc2138-02ea6f8.revisions;461;239;0;239;0;222;222;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_7e4be74_7ab3116/rev_7e4be74-7ab3116.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_0de89b6_82d61ed/rev_0de89b6-82d61ed.revisions;589;463;0;463;0;126;126;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_e998b0f_28a7fb8/rev_e998b0f-28a7fb8.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_861d674_3079bf1/rev_861d674-3079bf1.revisions;434;195;0;195;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6382353_f828119/rev_6382353-f828119.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_67465fc_d1d1eeb/rev_67465fc-d1d1eeb.revisions;589;463;0;463;0;126;126;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_05811fc_a9e0aae/rev_05811fc-a9e0aae.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5d92cc8_166c2f7/rev_5d92cc8-166c2f7.revisions;478;239;0;239;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_482dc9f_f0bd138/rev_482dc9f-f0bd138.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_9260aa6_0c46a9c/rev_9260aa6-0c46a9c.revisions;592;464;0;464;0;128;128;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_ba26d0d_66d769c/rev_ba26d0d-66d769c.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_caf41fb_acad036/rev_caf41fb-acad036.revisions;478;239;0;239;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_486a8d7_df43061/rev_486a8d7-df43061.revisions;97;61;0;61;0;36;36;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_57030ef_a172eda/rev_57030ef-a172eda.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_d54dd59_22d651b/rev_d54dd59-22d651b.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_fc31992_4f5496d/rev_fc31992-4f5496d.revisions;434;195;0;195;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ba6776d_9d355c0/rev_ba6776d-9d355c0.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_ac6b824_ea1b602/rev_ac6b824-ea1b602.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_fcc7d33_05ec7d3/rev_fcc7d33-05ec7d3.revisions;164;52;0;52;0;112;111;1;0;0;2;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5ca3378_350cffb/rev_5ca3378-350cffb.revisions;434;195;0;195;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b5f80e8_cbccf98/rev_b5f80e8-cbccf98.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_7a249e7_09a3620/rev_7a249e7-09a3620.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_567ad95_63eb8f0/rev_567ad95-63eb8f0.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e7bb9dc_b7b9dc1/rev_e7bb9dc-b7b9dc1.revisions;478;239;0;239;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_98e8121_676e296/rev_98e8121-676e296.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_d523a46_5150fc4/rev_d523a46-5150fc4.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_f9206f9_b32ae8c/rev_f9206f9-b32ae8c.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e1b7ccf_5ca5df0/rev_e1b7ccf-5ca5df0.revisions;473;234;0;234;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d9ab9bb_0548eb8/rev_d9ab9bb-0548eb8.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_316f8bc_c7d0516/rev_316f8bc-c7d0516.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_1ab1abf_2d83c9b/rev_1ab1abf-2d83c9b.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5ca5df0_1469f11/rev_5ca5df0-1469f11.revisions;429;190;0;190;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_2f8dd5c_a2c6051/rev_2f8dd5c-a2c6051.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_56c5462_a7f9ad0/rev_56c5462-a7f9ad0.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/netty-socketio/revisions/rev_c80d6f0_4740582/rev_c80d6f0-4740582.revisions;164;52;0;52;0;112;112;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_bf0ba17_74e3ead/rev_bf0ba17-74e3ead.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_7a0be64_5521e0e/rev_7a0be64-5521e0e.revisions;634;500;0;500;0;134;134;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ea9611a_b340d47/rev_ea9611a-b340d47.revisions;429;190;0;190;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e462d43_521fec4/rev_e462d43-521fec4.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_4af1743_9b55526/rev_4af1743-9b55526.revisions;644;505;0;505;0;139;139;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c4fd6c2_763d68f/rev_c4fd6c2-763d68f.revisions;474;235;0;235;0;239;239;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_bbe184e_239c488/rev_bbe184e-239c488.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_18fd852_39232ca/rev_18fd852-39232ca.revisions;645;506;0;506;0;139;139;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_763d68f_08d3373/rev_763d68f-08d3373.revisions;431;191;0;191;0;240;240;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_1a80a4f_2ddb732/rev_1a80a4f-2ddb732.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_2667266_af5fb21/rev_2667266-af5fb21.revisions;656;517;0;517;0;139;139;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_250cab2_fd7345b/rev_250cab2-fd7345b.revisions;431;191;0;191;0;240;240;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b08d0f5_5c59d98/rev_b08d0f5-5c59d98.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_1f49e21_7312612/rev_1f49e21-7312612.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_4aee221_54e2c28/rev_4aee221-54e2c28.revisions;475;235;0;235;0;240;240;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_12494ea_475b724/rev_12494ea-475b724.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_e588778_cd5294f/rev_e588778-cd5294f.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c42b265_ac54b4f/rev_c42b265-ac54b4f.revisions;482;236;0;236;0;246;246;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_f32af10_05ad765/rev_f32af10-05ad765.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_cb46b4c_8c16877/rev_cb46b4c-8c16877.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_ece3ac6_cb1e6ad/rev_ece3ac6-cb1e6ad.revisions;484;238;0;238;0;246;246;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c71c72f_081659a/rev_c71c72f-081659a.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_8c16877_5fa6852/rev_8c16877-5fa6852.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5b186a2_e34ef40/rev_5b186a2-e34ef40.revisions;483;238;0;238;0;245;245;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c07dd96_1c4d377/rev_c07dd96-1c4d377.revisions;99;61;0;61;0;38;38;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_2d14f23_a73157f/rev_2d14f23-a73157f.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c992d9c_b95b0aa/rev_c992d9c-b95b0aa.revisions;483;238;0;238;0;245;245;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_30d8c3e_faaf6ec/rev_30d8c3e-faaf6ec.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_66ae4b1_e103b9c/rev_66ae4b1-e103b9c.revisions;660;517;0;517;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_24e897d_2fb2e5a/rev_24e897d-2fb2e5a.revisions;513;240;0;240;0;273;245;1;27;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_fd7b560_2196742/rev_fd7b560-2196742.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_59ae72e_c92ce1f/rev_59ae72e-c92ce1f.revisions;655;512;0;512;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_8cf7d37_c0ecc22/rev_8cf7d37-c0ecc22.revisions;507;241;0;241;0;266;266;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b2af925_383e5c6/rev_b2af925-383e5c6.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/java/revisions/rev_ef433c7_9ed6362/rev_ef433c7-9ed6362.revisions;655;512;0;512;0;143;143;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_35bbfb7_1cbc146/rev_35bbfb7-1cbc146.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_e328546_dd3a4a9/rev_e328546-dd3a4a9.revisions;492;246;0;246;0;246;224;0;22;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_03341ed_e332533/rev_03341ed-e332533.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_faff857_dd3a4a9/rev_faff857-dd3a4a9.revisions;492;246;0;246;0;246;224;0;22;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_47bcc87_53507af/rev_47bcc87-53507af.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7fb5b86_c06f844/rev_7fb5b86-c06f844.revisions;528;241;0;241;0;287;268;2;17;3;1;0;0
/home/arthur/analysis/projects/okio/revisions/rev_126258a_b2d19a9/rev_126258a-b2d19a9.revisions;101;61;0;61;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_85e0bca_cf2e539/rev_85e0bca-cf2e539.revisions;516;242;0;242;0;274;274;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_222411e_5ee380e/rev_222411e-5ee380e.revisions;103;61;0;61;0;42;38;1;3;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a9d9a46_646b396/rev_a9d9a46-646b396.revisions;533;242;0;242;0;291;271;0;20;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_0bcd09e_571d9b0/rev_0bcd09e-571d9b0.revisions;103;61;0;61;0;42;37;2;3;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_3b9ca40_3714751/rev_3b9ca40-3714751.revisions;517;242;0;242;0;275;275;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4427e00_3bfc0b5/rev_4427e00-3bfc0b5.revisions;102;61;0;61;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_25fe9db_c373800/rev_25fe9db-c373800.revisions;518;242;0;242;0;276;276;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d7cc5ce_6387824/rev_d7cc5ce-6387824.revisions;104;63;0;63;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5c0745c_4b69fad/rev_5c0745c-4b69fad.revisions;534;247;0;247;0;287;287;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_222f2b3_a5bb6b9/rev_222f2b3-a5bb6b9.revisions;104;63;0;63;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_d769717_e2ed741/rev_d769717-e2ed741.revisions;552;261;0;261;0;291;291;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_9e738c8_415ee84/rev_9e738c8-415ee84.revisions;104;63;0;63;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1be3f9d_925795c/rev_1be3f9d-925795c.revisions;554;263;0;263;0;291;291;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_40fbc22_4257901/rev_40fbc22-4257901.revisions;106;63;0;63;0;43;40;0;3;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_de68c98_ff6455a/rev_de68c98-ff6455a.revisions;554;261;0;261;0;293;293;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_8cb58f3_8cc731c/rev_8cb58f3-8cc731c.revisions;106;63;0;63;0;43;40;0;3;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_765d165_95db1ea/rev_765d165-95db1ea.revisions;554;261;0;261;0;293;293;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_72a0e8c_0083141/rev_72a0e8c-0083141.revisions;104;63;0;63;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_62ce0ff_0df29a6/rev_62ce0ff-0df29a6.revisions;554;280;0;280;0;274;274;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_9da34ca_a16df2b/rev_9da34ca-a16df2b.revisions;105;63;0;63;0;42;40;1;1;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5b81612_6a5cd68/rev_5b81612-6a5cd68.revisions;560;266;0;266;0;294;294;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_492904d_0ebea21/rev_492904d-0ebea21.revisions;102;63;0;63;0;39;39;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_2d967a1_e933e2d/rev_2d967a1-e933e2d.revisions;560;266;0;266;0;294;294;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_62f462d_cded2c7/rev_62f462d-cded2c7.revisions;104;65;0;65;0;39;39;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_8c53590_ee8a00b/rev_8c53590-ee8a00b.revisions;562;266;0;266;0;296;292;1;3;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_82358df_020e02b/rev_82358df-020e02b.revisions;104;65;0;65;0;39;39;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_1cefde0_0545c58/rev_1cefde0-0545c58.revisions;589;268;0;268;0;321;290;1;30;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_fbf5256_e2f0a5f/rev_fbf5256-e2f0a5f.revisions;106;65;0;65;0;41;41;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_0545c58_3e36f52/rev_0545c58-3e36f52.revisions;583;290;0;290;0;293;293;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_654ddf5_d99e542/rev_654ddf5-d99e542.revisions;105;65;0;65;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f16ba3b_ec65fe9/rev_f16ba3b-ec65fe9.revisions;595;274;0;274;0;321;289;3;29;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_acb2ce3_624ad67/rev_acb2ce3-624ad67.revisions;105;65;0;65;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f16ba3b_f4b07ab/rev_f16ba3b-f4b07ab.revisions;576;274;0;274;0;302;302;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_5b49191_723a595/rev_5b49191-723a595.revisions;105;65;0;65;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_b922416_d49d3e2/rev_b922416-d49d3e2.revisions;568;274;0;274;0;294;294;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_7fe058d_df3de28/rev_7fe058d-df3de28.revisions;105;65;0;65;0;40;38;2;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a679e39_0089987/rev_a679e39-0089987.revisions;576;274;0;274;0;302;302;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_798bd83_ed00344/rev_798bd83-ed00344.revisions;105;65;0;65;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a0b52bc_1f309f7/rev_a0b52bc-1f309f7.revisions;576;274;0;274;0;302;302;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_9f2c6e3_8283845/rev_9f2c6e3-8283845.revisions;105;65;0;65;0;40;40;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_fb7ddb7_f752a02/rev_fb7ddb7-f752a02.revisions;582;276;0;276;0;306;306;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_755bde6_7a9dd8c/rev_755bde6-7a9dd8c.revisions;107;65;0;65;0;42;35;4;3;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_345e4ec_f8b9357/rev_345e4ec-f8b9357.revisions;582;276;0;276;0;306;306;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_ffc28d6_a462d11/rev_ffc28d6-a462d11.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_38148b3_d753378/rev_38148b3-d753378.revisions;584;276;0;276;0;308;308;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d07412c_2526e76/rev_d07412c-2526e76.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_a1d5626_d15da1f/rev_a1d5626-d15da1f.revisions;593;276;0;276;0;317;296;10;11;0;47;0;0
/home/arthur/analysis/projects/okio/revisions/rev_6417286_fae4b5e/rev_6417286-fae4b5e.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_558ae15_7fce590/rev_558ae15-7fce590.revisions;587;276;0;276;0;311;311;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_229bead_2f4a48d/rev_229bead-2f4a48d.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_f4c10dc_2b1816c/rev_f4c10dc-2b1816c.revisions;588;276;0;276;0;312;312;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_b581171_3e25d85/rev_b581171-3e25d85.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_69a42b6_6b59975/rev_69a42b6-6b59975.revisions;604;276;0;276;0;328;299;11;18;0;53;0;0
/home/arthur/analysis/projects/okio/revisions/rev_d1c8310_85e9f94/rev_d1c8310-85e9f94.revisions;107;65;0;65;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_284b7e7_e6132ed/rev_284b7e7-e6132ed.revisions;602;276;0;276;0;326;316;0;10;2;2;2;0
/home/arthur/analysis/projects/okio/revisions/rev_3c61fdb_aa4d51d/rev_3c61fdb-aa4d51d.revisions;108;66;0;66;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_284b7e7_b5c8595/rev_284b7e7-b5c8595.revisions;593;276;0;276;0;317;317;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3d7752f_a4aee7d/rev_3d7752f-a4aee7d.revisions;108;66;0;66;0;42;42;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_9ab6c96_8e1f14c/rev_9ab6c96-8e1f14c.revisions;593;276;0;276;0;317;317;0;0;2;2;2;0
/home/arthur/analysis/projects/okio/revisions/rev_c0b847f_0404989/rev_c0b847f-0404989.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_c54169c_e2722de/rev_c54169c-e2722de.revisions;753;335;0;335;0;418;418;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_4023ed0_e9b9f37/rev_4023ed0-e9b9f37.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_520e6ca_127ebbe/rev_520e6ca-127ebbe.revisions;753;335;0;335;0;418;418;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_e4621f1_c898426/rev_e4621f1-c898426.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_5512aae_ab49425/rev_5512aae-ab49425.revisions;877;451;0;451;0;426;426;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_3bc2d26_2b97479/rev_3bc2d26-2b97479.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
/home/arthur/analysis/projects/ExoPlayer/revisions/rev_7d991ce_c381093/rev_7d991ce-c381093.revisions;915;489;0;489;0;426;426;0;0;0;0;0;0
/home/arthur/analysis/projects/okio/revisions/rev_c5d3891_2b52926/rev_c5d3891-2b52926.revisions;109;66;0;66;0;43;43;0;0;0;0;0;0
